Timestamp,Length,Protocol
1734276995.370404,60,STP
1734276997.372235,60,STP
1734276999.376912,60,STP
1734277001.381493,60,STP
1734277003.382321,60,STP
1734277005.38842,60,STP
1734277007.404493,60,STP
1734277009.408303,60,STP
1734277011.413659,60,STP
1734277013.413705,60,STP
1734277015.413461,60,STP
1734277017.413976,60,STP
1734277019.420148,60,STP
1734277021.420147,60,STP
1734277023.433656,60,STP
1734277025.435218,60,STP
1734277027.436853,60,STP
1734277029.45768,60,STP
1734277031.463203,60,STP
1734277033.487983,60,STP
1734277035.487461,60,STP
1734277037.492312,60,STP
1734277039.514134,60,STP
1734277041.51473,60,STP
1734277043.517304,60,STP
1734277045.534826,60,STP
1734277047.534655,60,STP
1734277049.536846,60,STP
1734277051.539665,60,STP
1734277053.540943,60,STP
1734277055.542225,60,STP
1734277057.542814,60,STP
1734277059.545175,60,STP
1734277061.547876,60,STP
1734277063.55347,60,STP
1734277065.554065,60,STP
1734277067.55792,60,STP
1734277069.55796,60,STP
1734277071.56079,60,STP
1734277073.56324,60,STP
1734277075.566952,60,STP
1734277077.569132,60,STP
1734277079.573642,60,STP
1734277081.577474,60,STP
1734277083.579798,60,STP
1734277085.581992,60,STP
1734277087.583899,60,STP
1734277089.584697,60,STP
1734277091.586362,60,STP
1734277093.592633,60,STP
1734277095.59231,60,STP
1734277097.598455,60,STP
1734277099.598544,60,STP
1734277101.602047,60,STP
1734277103.603617,60,STP
1734277105.6065,60,STP
1734277107.614767,60,STP
