Timestamp,Length,Protocol
1734275126.177498,66,TCP
1734275126.177499,66,TCP
1734275126.1775,66,TCP
1734275126.178823,1512,HIPERCONTRACER
1734275126.17883,2962,DATA
1734275126.179081,66,TCP
1734275126.179811,1514,DATA
1734275126.179817,2962,DATA
1734275126.180582,2962,DATA
1734275126.181333,2962,DATA
1734275126.182367,2962,DATA
1734275126.182435,66,TCP
1734275126.183396,2962,DATA
1734275126.184485,2962,DATA
1734275126.184474,66,TCP
1734275126.184827,2962,DATA
1734275126.184475,66,TCP
1734275126.185071,66,TCP
1734275126.185584,2962,DATA
1734275126.186684,2962,DATA
1734275126.187151,2962,DATA
1734275126.187641,2962,DATA
1734275126.188737,1512,HIPERCONTRACER
1734275126.188739,2962,DATA
1734275126.188809,66,TCP
1734275126.189866,2962,DATA
1734275126.190824,2962,DATA
1734275126.190826,66,TCP
1734275126.191298,2962,DATA
1734275126.192091,2962,DATA
1734275126.192547,2962,DATA
1734275126.193705,2962,DATA
1734275126.193698,66,TCP
1734275126.194635,2962,DATA
1734275126.194637,66,TCP
1734275126.195932,2962,DATA
1734275126.197253,2962,DATA
1734275126.197256,66,TCP
1734275126.197844,2962,DATA
1734275126.197673,66,TCP
1734275126.198213,1514,DATA
1734275126.19932,2962,DATA
1734275126.199706,2962,DATA
1734275126.19997,66,TCP
1734275126.200277,2962,DATA
1734275126.200287,66,TCP
1734275126.201748,2962,DATA
1734275126.201635,66,TCP
1734275126.201999,66,TCP
1734275126.203269,2962,DATA
1734275126.203274,66,TCP
1734275126.203962,2962,DATA
1734275126.203965,66,TCP
1734275126.204393,1512,HIPERCONTRACER
1734275126.20502,2962,DATA
1734275126.205142,66,TCP
1734275126.205454,2962,DATA
1734275126.206239,2962,DATA
1734275126.206235,66,TCP
1734275126.209719,2962,DATA
1734275126.209725,66,TCP
1734275126.209726,66,TCP
1734275126.209726,66,TCP
1734275126.209727,66,TCP
1734275126.211599,2962,DATA
1734275126.211604,66,TCP
1734275126.211605,66,TCP
1734275126.212011,2962,DATA
1734275126.212392,66,TCP
1734275126.213555,2962,DATA
1734275126.213561,66,TCP
1734275126.214379,2962,DATA
1734275126.214381,66,TCP
1734275126.215416,2962,DATA
1734275126.215427,66,TCP
1734275126.216386,2962,DATA
1734275126.218389,2962,DATA
1734275126.218393,66,TCP
1734275126.218503,66,TCP
1734275126.218504,66,TCP
1734275126.218505,66,TCP
1734275126.220025,2962,DATA
1734275126.220031,66,TCP
1734275126.221881,2962,DATA
1734275126.221886,66,TCP
1734275126.221887,66,TCP
1734275126.221888,66,TCP
1734275126.22285,2962,DATA
1734275126.223754,2962,DATA
1734275126.224672,1512,HIPERCONTRACER
1734275126.224674,2962,DATA
1734275126.22587,1514,DATA
1734275126.225873,2962,DATA
1734275126.225747,66,TCP
1734275126.225748,66,TCP
1734275126.225749,66,TCP
1734275126.227089,2962,DATA
1734275126.227091,66,TCP
1734275126.229396,2962,DATA
1734275126.229401,66,TCP
1734275126.229565,66,TCP
1734275126.229566,66,TCP
1734275126.233667,2962,DATA
1734275126.23367,66,TCP
1734275126.233671,66,TCP
1734275126.233671,66,TCP
1734275126.233672,66,TCP
1734275126.235536,2962,DATA
1734275126.235541,66,TCP
1734275126.235542,66,TCP
1734275126.237632,2962,DATA
1734275126.237638,66,TCP
1734275126.237639,66,TCP
1734275126.238421,2962,DATA
1734275126.23945,2962,DATA
1734275126.240534,2962,DATA
1734275126.241527,2962,DATA
1734275126.241533,66,TCP
1734275126.242574,2962,DATA
1734275126.24258,66,TCP
1734275126.242581,66,TCP
1734275126.244438,2962,DATA
1734275126.244741,66,TCP
1734275126.244751,2962,DATA
1734275126.244741,66,TCP
1734275126.245819,2962,DATA
1734275126.246678,1512,HIPERCONTRACER
1734275126.246682,2962,DATA
1734275126.247712,2962,DATA
1734275126.249658,2962,DATA
1734275126.24966,66,TCP
1734275126.24966,66,TCP
1734275126.24966,66,TCP
1734275126.250632,2962,DATA
1734275126.250634,66,TCP
1734275126.251637,2962,DATA
1734275126.252613,2962,DATA
1734275126.253656,2962,DATA
1734275126.253544,66,TCP
1734275126.253545,66,TCP
1734275126.25474,2962,DATA
1734275126.254746,66,TCP
1734275126.255188,1514,DATA
1734275126.255494,2962,DATA
1734275126.256655,2962,DATA
1734275126.256645,590,ICMP
1734275126.256646,66,TCP
1734275126.256647,66,TCP
1734275126.257487,2962,DATA
1734275126.258635,2962,DATA
1734275126.258523,66,TCP
1734275126.259476,2962,DATA
1734275126.260991,2962,DATA
1734275126.260995,66,TCP
1734275126.266884,2962,DATA
1734275126.266896,66,TCP
1734275126.267018,66,TCP
1734275126.267903,2962,DATA
1734275126.268874,2962,DATA
1734275126.268897,66,TCP
1734275126.268898,66,TCP
1734275126.26989,2962,DATA
1734275126.269916,66,TCP
1734275126.271402,2962,DATA
1734275126.274358,2962,DATA
1734275126.274369,66,TCP
1734275126.274484,66,TCP
1734275126.274486,66,TCP
1734275126.274873,2962,DATA
1734275126.276304,1512,HIPERCONTRACER
1734275126.276311,2962,DATA
1734275126.276422,66,TCP
1734275126.276423,66,TCP
1734275126.278398,2962,DATA
1734275126.278973,2962,DATA
1734275126.279672,2962,DATA
1734275126.280328,2962,DATA
1734275126.280696,2962,DATA
1734275126.281739,2962,DATA
1734275126.282085,2962,DATA
1734275126.282087,66,TCP
1734275126.282087,66,TCP
1734275126.282087,66,TCP
1734275126.282088,66,TCP
1734275126.282088,66,TCP
1734275126.284736,2962,DATA
1734275126.28474,66,TCP
1734275126.285294,1514,DATA
1734275126.284859,66,TCP
1734275126.285388,2962,DATA
1734275126.285304,66,TCP
1734275126.286043,2962,DATA
1734275126.286651,66,TCP
1734275126.286678,2962,DATA
1734275126.287343,2962,DATA
1734275126.287945,1512,HIPERCONTRACER
1734275126.288435,2962,DATA
1734275126.28898,2962,DATA
1734275126.289593,2962,DATA
1734275126.289682,66,TCP
1734275126.289682,66,TCP
1734275126.289683,66,TCP
1734275126.290312,2962,DATA
1734275126.290213,66,TCP
1734275126.291036,2962,DATA
1734275126.292858,2962,DATA
1734275126.292943,66,TCP
1734275126.293374,2962,DATA
1734275126.293995,2962,DATA
1734275126.294539,2962,DATA
1734275126.295598,2962,DATA
1734275126.296108,2962,DATA
1734275126.296785,2962,DATA
1734275126.297192,2962,DATA
1734275126.297342,66,TCP
1734275126.298654,2962,DATA
1734275126.299097,2962,DATA
1734275126.299828,2962,DATA
1734275126.300178,2962,DATA
1734275126.300341,66,TCP
1734275126.300342,66,TCP
1734275126.300342,66,TCP
1734275126.30098,2962,DATA
1734275126.302497,1514,DATA
1734275126.302502,1512,HIPERCONTRACER
1734275126.302985,66,TCP
1734275126.303012,2962,DATA
1734275126.303489,2962,DATA
1734275126.304534,2962,DATA
1734275126.306307,2962,DATA
1734275126.306304,66,TCP
1734275126.306346,66,TCP
1734275126.306987,2962,DATA
1734275126.307531,2962,DATA
1734275126.307969,2962,DATA
1734275126.308326,66,TCP
1734275126.308893,2962,DATA
1734275126.308905,66,TCP
1734275126.309359,2962,DATA
1734275126.309369,66,TCP
1734275126.31069,2962,DATA
1734275126.310711,66,TCP
1734275126.312775,2962,DATA
1734275126.312771,66,TCP
1734275126.312797,66,TCP
1734275126.312798,66,TCP
1734275126.312799,66,TCP
1734275126.313808,2962,DATA
1734275126.314148,2962,DATA
1734275126.315764,2962,DATA
1734275126.316384,1512,HIPERCONTRACER
1734275126.316388,2962,DATA
1734275126.31637,66,TCP
1734275126.316371,66,TCP
1734275126.318111,2962,DATA
1734275126.318196,66,TCP
1734275126.318196,66,TCP
1734275126.318332,66,TCP
1734275126.318621,2962,DATA
1734275126.319205,2962,DATA
1734275126.319603,66,TCP
1734275126.319611,2962,DATA
1734275126.319604,66,TCP
1734275126.320335,2962,DATA
1734275126.321404,2962,DATA
1734275126.323053,2962,DATA
1734275126.323038,66,TCP
1734275126.323039,66,TCP
1734275126.324195,1514,DATA
1734275126.324225,2962,DATA
1734275126.324206,66,TCP
1734275126.324995,2962,DATA
1734275126.325966,2962,DATA
1734275126.326031,66,TCP
1734275126.327077,2962,DATA
1734275126.328111,2962,DATA
1734275126.328125,66,TCP
1734275126.328126,66,TCP
1734275126.328127,66,TCP
1734275126.328127,66,TCP
1734275126.32852,2962,DATA
1734275126.329252,2962,DATA
1734275126.329298,66,TCP
1734275126.330294,2962,DATA
1734275126.330881,2962,DATA
1734275126.331214,2962,DATA
1734275126.331606,66,TCP
1734275126.331631,66,TCP
1734275126.331879,1512,HIPERCONTRACER
1734275126.331878,66,TCP
1734275126.332131,2962,DATA
1734275126.33336,2962,DATA
1734275126.333301,66,TCP
1734275126.333387,66,TCP
1734275126.333787,2962,DATA
1734275126.334396,2962,DATA
1734275126.335109,2962,DATA
1734275126.335008,66,TCP
1734275126.335588,2962,DATA
1734275126.336937,2962,DATA
1734275126.337393,2962,DATA
1734275126.338079,2962,DATA
1734275126.338485,2962,DATA
1734275126.33836,66,TCP
1734275126.338423,66,TCP
1734275126.338424,66,TCP
1734275126.339084,2962,DATA
1734275126.339991,66,TCP
1734275126.340079,2962,DATA
1734275126.339992,66,TCP
1734275126.340653,1514,DATA
1734275126.340765,2962,DATA
1734275126.341422,2962,DATA
1734275126.341365,66,TCP
1734275126.34277,2962,DATA
1734275126.343129,2962,DATA
1734275126.343532,66,TCP
1734275126.344327,2962,DATA
1734275126.344601,66,TCP
1734275126.344697,1512,HIPERCONTRACER
1734275126.344616,66,TCP
1734275126.345446,2962,DATA
1734275126.34671,2962,DATA
1734275126.346715,66,TCP
1734275126.347439,2962,DATA
1734275126.34738,66,TCP
1734275126.348599,2962,DATA
1734275126.348611,66,TCP
1734275126.349155,2962,DATA
1734275126.349059,66,TCP
1734275126.349667,2962,DATA
1734275126.349665,66,TCP
1734275126.351039,2962,DATA
1734275126.351101,66,TCP
1734275126.351102,66,TCP
1734275126.351788,2962,DATA
1734275126.353866,2962,DATA
1734275126.35393,66,TCP
1734275126.353931,66,TCP
1734275126.35584,2962,DATA
1734275126.355852,66,TCP
1734275126.356029,66,TCP
1734275126.35779,2962,DATA
1734275126.357855,66,TCP
1734275126.358222,2962,DATA
1734275126.360358,2962,DATA
1734275126.360361,2962,DATA
1734275126.359955,66,TCP
1734275126.359956,66,TCP
1734275126.359956,66,TCP
1734275126.359956,66,TCP
1734275126.361916,2962,DATA
1734275126.361999,66,TCP
1734275126.362024,66,TCP
1734275126.362764,2962,DATA
1734275126.362826,66,TCP
1734275126.362827,66,TCP
1734275126.365026,2962,DATA
1734275126.365053,66,TCP
1734275126.367148,1512,HIPERCONTRACER
1734275126.367277,1514,DATA
1734275126.367161,66,TCP
1734275126.367334,66,TCP
1734275126.367335,66,TCP
1734275126.369186,2962,DATA
1734275126.369246,66,TCP
1734275126.369247,66,TCP
1734275126.371132,2962,DATA
1734275126.371139,66,TCP
1734275126.37114,66,TCP
1734275126.371495,2962,DATA
1734275126.372119,2962,DATA
1734275126.373159,2962,DATA
1734275126.373162,66,TCP
1734275126.373163,66,TCP
1734275126.374409,2962,DATA
1734275126.375628,2962,DATA
1734275126.375633,66,TCP
1734275126.375633,66,TCP
1734275126.375733,66,TCP
1734275126.376053,2962,DATA
1734275126.377418,2962,DATA
1734275126.377421,66,TCP
1734275126.37925,2962,DATA
1734275126.379254,66,TCP
1734275126.381402,2962,DATA
1734275126.381468,66,TCP
1734275126.381468,66,TCP
1734275126.382199,2962,DATA
1734275126.383343,2962,DATA
1734275126.383233,66,TCP
1734275126.383234,66,TCP
1734275126.385023,2962,DATA
1734275126.385092,66,TCP
1734275126.38606,2962,DATA
1734275126.386363,2962,DATA
1734275126.386423,66,TCP
1734275126.38774,1512,HIPERCONTRACER
1734275126.387747,2962,DATA
1734275126.388629,2962,DATA
1734275126.388355,66,TCP
1734275126.389023,2962,DATA
1734275126.389724,2962,DATA
1734275126.389721,66,TCP
1734275126.390225,2962,DATA
1734275126.390859,2962,DATA
1734275126.39084,66,TCP
1734275126.391122,66,TCP
1734275126.391495,1514,DATA
1734275126.39187,2962,DATA
1734275126.392367,2962,DATA
1734275126.392558,66,TCP
1734275126.393232,2962,DATA
1734275126.393608,2962,DATA
1734275126.394341,2962,DATA
1734275126.394679,66,TCP
1734275126.394897,2962,DATA
1734275126.396106,2962,DATA
1734275126.397765,2962,DATA
1734275126.397787,66,TCP
1734275126.398084,2962,DATA
1734275126.398554,66,TCP
1734275126.398828,2962,DATA
1734275126.399721,2962,DATA
1734275126.400078,1512,HIPERCONTRACER
1734275126.400131,66,TCP
1734275126.400366,2962,DATA
1734275126.401025,4410,DATA
1734275126.40143,66,TCP
1734275126.40197,66,TCP
1734275126.401985,2962,DATA
1734275126.403185,4410,DATA
1734275126.404745,4410,DATA
1734275126.40474,66,TCP
1734275126.406147,4410,DATA
1734275126.406087,66,TCP
1734275126.406193,66,TCP
1734275126.406195,66,TCP
1734275126.40706,4410,DATA
1734275126.407836,4410,DATA
1734275126.407839,66,TCP
1734275126.409904,1514,DATA
1734275126.409906,4410,DATA
1734275126.411908,4410,DATA
1734275126.411902,66,TCP
1734275126.417796,4410,DATA
1734275126.417802,66,TCP
1734275126.417802,66,TCP
1734275126.417803,66,TCP
1734275126.417803,66,TCP
1734275126.417804,78,TCP
1734275126.417805,66,TCP
1734275126.419238,4410,DATA
1734275126.419233,66,TCP
1734275126.419961,1512,HIPERCONTRACER
1734275126.419982,66,TCP
1734275126.419983,66,TCP
1734275126.420328,4410,DATA
1734275126.422397,4410,DATA
1734275126.422402,66,TCP
1734275126.422517,66,TCP
1734275126.422517,66,TCP
1734275126.422997,66,TCP
1734275126.423153,4410,DATA
1734275126.424445,4410,DATA
1734275126.425087,66,TCP
1734275126.425126,4410,DATA
1734275126.425088,66,TCP
1734275126.425089,66,TCP
1734275126.426105,4410,DATA
1734275126.42764,2962,DATA
1734275126.427643,66,TCP
1734275126.428145,4410,DATA
1734275126.429143,4410,DATA
1734275126.430195,4410,DATA
1734275126.430917,4410,DATA
1734275126.432087,1514,DATA
1734275126.432092,1512,HIPERCONTRACER
1734275126.43252,4410,DATA
1734275126.433572,4410,DATA
1734275126.43357,66,TCP
1734275126.433636,66,TCP
1734275126.433637,66,TCP
1734275126.433637,66,TCP
1734275126.433638,66,TCP
1734275126.433638,66,TCP
1734275126.434386,4410,DATA
1734275126.434832,66,TCP
1734275126.435314,4410,DATA
1734275126.435311,66,TCP
1734275126.436172,4410,DATA
1734275126.437089,4410,DATA
1734275126.437933,4410,DATA
1734275126.437928,66,TCP
1734275126.437929,66,TCP
1734275126.438391,66,TCP
1734275126.439147,2962,DATA
1734275126.439799,4410,DATA
1734275126.441647,4410,DATA
1734275126.442868,2962,DATA
1734275126.442874,66,TCP
1734275126.443376,1512,HIPERCONTRACER
1734275126.443991,4410,DATA
1734275126.445303,4410,DATA
1734275126.446147,4410,DATA
1734275126.447836,4410,DATA
1734275126.448554,2962,DATA
1734275126.448938,66,TCP
1734275126.449263,4410,DATA
1734275126.450021,4410,DATA
1734275126.450769,66,TCP
1734275126.450904,4410,DATA
1734275126.45077,66,TCP
1734275126.452121,4410,DATA
1734275126.452952,4410,DATA
1734275126.454182,4410,DATA
1734275126.454788,4410,DATA
1734275126.454768,66,TCP
1734275126.455074,66,TCP
1734275126.455794,4410,DATA
1734275126.456892,4410,DATA
1734275126.457479,66,TCP
1734275126.457672,4410,DATA
1734275126.457636,66,TCP
1734275126.459381,4410,DATA
1734275126.459267,66,TCP
1734275126.459268,66,TCP
1734275126.459269,66,TCP
1734275126.460217,1512,HIPERCONTRACER
1734275126.460949,4410,DATA
1734275126.461012,66,TCP
1734275126.461013,66,TCP
1734275126.461986,4410,DATA
1734275126.462052,66,TCP
1734275126.464027,4410,DATA
1734275126.464071,66,TCP
1734275126.464072,66,TCP
1734275126.464072,66,TCP
1734275126.464927,4410,DATA
1734275126.465329,66,TCP
1734275126.465858,4410,DATA
1734275126.467333,4410,DATA
1734275126.467339,66,TCP
1734275126.467339,66,TCP
1734275126.468683,4410,DATA
1734275126.468624,66,TCP
1734275126.468625,66,TCP
1734275126.47032,4410,DATA
1734275126.470252,66,TCP
1734275126.470253,66,TCP
1734275126.471333,4410,DATA
1734275126.472147,1512,HIPERCONTRACER
1734275126.472393,4410,DATA
1734275126.472841,66,TCP
1734275126.472843,66,TCP
1734275126.473248,4410,DATA
1734275126.474131,4410,DATA
1734275126.474584,66,TCP
1734275126.474585,66,TCP
1734275126.474586,66,TCP
1734275126.475306,4410,DATA
1734275126.475981,4410,DATA
1734275126.476322,66,TCP
1734275126.476923,4410,DATA
1734275126.477334,66,TCP
1734275126.478684,4410,DATA
1734275126.479187,66,TCP
1734275126.479187,66,TCP
1734275126.479493,4410,DATA
1734275126.480546,66,TCP
1734275126.480694,4410,DATA
1734275126.481617,4410,DATA
1734275126.482352,4410,DATA
1734275126.482584,66,TCP
1734275126.483788,1512,HIPERCONTRACER
1734275126.483794,2962,DATA
1734275126.483856,66,TCP
1734275126.483856,66,TCP
1734275126.484905,4410,DATA
1734275126.485998,4410,DATA
1734275126.485885,66,TCP
1734275126.485886,66,TCP
1734275126.486781,4410,DATA
1734275126.487767,4410,DATA
1734275126.487962,66,TCP
1734275126.488501,1512,HIPERCONTRACER
1734275126.48873,4410,DATA
1734275126.48976,4410,DATA
1734275126.49074,4410,DATA
1734275126.490738,66,TCP
1734275126.490739,66,TCP
1734275126.491544,4410,DATA
1734275126.491542,66,TCP
1734275126.492511,4410,DATA
1734275126.492515,66,TCP
1734275126.493656,4410,DATA
1734275126.494791,4410,DATA
1734275126.494677,66,TCP
1734275126.495608,2962,DATA
1734275126.495832,66,TCP
1734275126.496258,4410,DATA
1734275126.496552,66,TCP
1734275126.496974,2962,DATA
1734275126.497559,4410,DATA
1734275126.498649,1512,HIPERCONTRACER
1734275126.498898,4410,DATA
1734275126.500022,4410,DATA
1734275126.500807,4410,DATA
1734275126.501613,66,TCP
1734275126.501635,4410,DATA
1734275126.502858,4410,DATA
1734275126.502814,66,TCP
1734275126.502815,66,TCP
1734275126.503584,4410,DATA
1734275126.503587,66,TCP
1734275126.504726,4410,DATA
1734275126.504732,66,TCP
1734275126.506512,4410,DATA
1734275126.506572,66,TCP
1734275126.506929,66,TCP
1734275126.507439,1512,HIPERCONTRACER
1734275126.507441,4410,DATA
1734275126.507444,66,TCP
1734275126.50851,4410,DATA
1734275126.509545,4410,DATA
1734275126.510575,1512,HIPERCONTRACER
1734275126.510578,4410,DATA
1734275126.510464,66,TCP
1734275126.510465,66,TCP
1734275126.512247,4410,DATA
1734275126.512271,66,TCP
1734275126.512271,66,TCP
1734275126.512688,66,TCP
1734275126.513157,4410,DATA
1734275126.514303,4410,DATA
1734275126.514363,66,TCP
1734275126.515221,4410,DATA
1734275126.515244,66,TCP
1734275126.516294,2962,DATA
1734275126.516617,66,TCP
1734275126.516633,2962,DATA
1734275126.517207,66,TCP
1734275126.517231,1512,HIPERCONTRACER
1734275126.517592,4410,DATA
1734275126.51881,4410,DATA
1734275126.518741,66,TCP
1734275126.518742,66,TCP
1734275126.519714,4410,DATA
1734275126.519986,66,TCP
1734275126.520764,2962,DATA
1734275126.521866,4410,DATA
1734275126.521901,66,TCP
1734275126.521981,66,TCP
1734275126.522666,2962,DATA
1734275126.523156,1512,HIPERCONTRACER
1734275126.523616,4410,DATA
1734275126.523624,66,TCP
1734275126.525861,4410,DATA
1734275126.525881,66,TCP
1734275126.525999,66,TCP
1734275126.526,66,TCP
1734275126.526873,2962,DATA
1734275126.527942,66,TCP
1734275126.527953,4410,DATA
1734275126.527942,66,TCP
1734275126.528912,4410,DATA
1734275126.530105,2962,DATA
1734275126.530081,66,TCP
1734275126.531012,4410,DATA
1734275126.530928,66,TCP
1734275126.531802,2962,DATA
1734275126.531824,66,TCP
1734275126.53291,4410,DATA
1734275126.532969,66,TCP
1734275126.534821,4410,DATA
1734275126.534881,66,TCP
1734275126.534882,66,TCP
1734275126.536509,4410,DATA
1734275126.53642,66,TCP
1734275126.537299,1512,HIPERCONTRACER
1734275126.537178,66,TCP
1734275126.538264,4410,DATA
1734275126.538269,66,TCP
1734275126.539217,4410,DATA
1734275126.53922,66,TCP
1734275126.540289,4410,DATA
1734275126.541252,4410,DATA
1734275126.541256,66,TCP
1734275126.541257,66,TCP
1734275126.542278,4410,DATA
1734275126.542404,66,TCP
1734275126.543116,66,TCP
1734275126.543148,2962,DATA
1734275126.54413,1512,HIPERCONTRACER
1734275126.544133,4410,DATA
1734275126.544241,66,TCP
1734275126.545098,4410,DATA
1734275126.545145,66,TCP
1734275126.546319,2962,DATA
1734275126.546374,66,TCP
1734275126.548276,4410,DATA
1734275126.548283,66,TCP
1734275126.548284,66,TCP
1734275126.549497,4410,DATA
1734275126.55058,4410,DATA
1734275126.550518,66,TCP
1734275126.550519,66,TCP
1734275126.551528,2962,DATA
1734275126.552161,4410,DATA
1734275126.552103,66,TCP
1734275126.552422,66,TCP
1734275126.553008,4410,DATA
1734275126.553733,4410,DATA
1734275126.553667,66,TCP
1734275126.554379,66,TCP
1734275126.555592,4410,DATA
1734275126.557218,4410,DATA
1734275126.558308,4410,DATA
1734275126.558311,66,TCP
1734275126.558312,66,TCP
1734275126.559959,1512,HIPERCONTRACER
1734275126.559984,4410,DATA
1734275126.55997,66,TCP
1734275126.560209,66,TCP
1734275126.561833,4410,DATA
1734275126.561892,66,TCP
1734275126.562667,2962,DATA
1734275126.564306,4410,DATA
1734275126.564314,66,TCP
1734275126.565204,4410,DATA
1734275126.564673,66,TCP
1734275126.564674,66,TCP
1734275126.565802,66,TCP
1734275126.565837,4410,DATA
1734275126.567622,4410,DATA
1734275126.567775,66,TCP
1734275126.568721,4410,DATA
1734275126.570118,1512,HIPERCONTRACER
1734275126.57012,2962,DATA
1734275126.570037,66,TCP
1734275126.570039,66,TCP
1734275126.571015,4410,DATA
1734275126.571006,66,TCP
1734275126.571845,4410,DATA
1734275126.572892,4410,DATA
1734275126.572846,66,TCP
1734275126.574017,4410,DATA
1734275126.574008,66,TCP
1734275126.57401,66,TCP
1734275126.574938,4410,DATA
1734275126.575323,66,TCP
1734275126.575905,2962,DATA
1734275126.575925,66,TCP
1734275126.576402,4410,DATA
1734275126.577905,1512,HIPERCONTRACER
1734275126.577908,4410,DATA
1734275126.577901,66,TCP
1734275126.580315,4410,DATA
1734275126.580319,66,TCP
1734275126.58034,66,TCP
1734275126.581982,4410,DATA
1734275126.581986,66,TCP
1734275126.582894,4410,DATA
1734275126.582898,66,TCP
1734275126.583907,2962,DATA
1734275126.583961,66,TCP
1734275126.584827,4410,DATA
1734275126.585741,4410,DATA
1734275126.585719,66,TCP
1734275126.586611,1512,HIPERCONTRACER
1734275126.586601,66,TCP
1734275126.58664,4410,DATA
1734275126.587,66,TCP
1734275126.587859,2962,DATA
1734275126.588331,4410,DATA
1734275126.588216,66,TCP
1734275126.589602,4410,DATA
1734275126.589607,66,TCP
1734275126.590718,4410,DATA
1734275126.591641,4410,DATA
1734275126.591571,66,TCP
1734275126.592313,4410,DATA
1734275126.593284,4410,DATA
1734275126.593275,66,TCP
1734275126.593277,66,TCP
1734275126.594404,4410,DATA
1734275126.595156,4410,DATA
1734275126.596328,1512,HIPERCONTRACER
1734275126.596331,1512,HIPERCONTRACER
1734275126.596219,66,TCP
1734275126.597342,2962,DATA
1734275126.597422,66,TCP
1734275126.59817,4410,DATA
1734275126.598291,66,TCP
1734275126.598875,4410,DATA
1734275126.59932,66,TCP
1734275126.599921,4410,DATA
1734275126.600992,4410,DATA
1734275126.601126,66,TCP
1734275126.601844,4410,DATA
1734275126.601903,66,TCP
1734275126.603223,2962,DATA
1734275126.603221,66,TCP
1734275126.603864,2962,DATA
1734275126.603872,66,TCP
1734275126.60431,4410,DATA
1734275126.603873,66,TCP
1734275126.605098,4410,DATA
1734275126.606365,4410,DATA
1734275126.606357,66,TCP
1734275126.607722,1512,HIPERCONTRACER
1734275126.607727,2962,DATA
1734275126.60773,66,TCP
1734275126.608553,66,TCP
1734275126.608626,1512,HIPERCONTRACER
1734275126.608627,2962,DATA
1734275126.609421,2962,DATA
1734275126.610058,2962,DATA
1734275126.610433,2962,DATA
1734275126.611574,2962,DATA
1734275126.611582,66,TCP
1734275126.612026,2962,DATA
1734275126.612759,1512,HIPERCONTRACER
1734275126.612771,2962,DATA
1734275126.612763,66,TCP
1734275126.613643,2962,DATA
1734275126.61364,66,TCP
1734275126.614544,2962,DATA
1734275126.614894,2962,DATA
1734275126.61455,66,TCP
1734275126.615254,66,TCP
1734275126.615772,2962,DATA
1734275126.616848,2962,DATA
1734275126.616903,66,TCP
1734275126.617182,1512,DATA
1734275126.617472,66,TCP
1734275126.617487,2962,DATA
1734275126.618648,2962,DATA
1734275126.61871,66,TCP
1734275126.619707,2962,DATA
1734275126.61977,66,TCP
1734275126.621134,2962,DATA
1734275126.621195,66,TCP
1734275126.621514,2962,DATA
1734275126.621519,66,TCP
1734275126.622704,2962,DATA
1734275126.623694,2962,DATA
1734275126.623681,66,TCP
1734275126.623682,66,TCP
1734275126.624277,2962,DATA
1734275126.626463,2962,DATA
1734275126.626395,66,TCP
1734275126.626396,66,TCP
1734275126.627081,2962,DATA
1734275126.627074,66,TCP
1734275126.627852,1512,DATA
1734275126.627861,2962,DATA
1734275126.62872,2962,DATA
1734275126.628653,66,TCP
1734275126.629635,2962,DATA
1734275126.629615,66,TCP
1734275126.63064,2962,DATA
1734275126.630704,66,TCP
1734275126.630802,66,TCP
1734275126.631119,2962,DATA
1734275126.63224,2962,DATA
1734275126.632679,2962,DATA
1734275126.63271,66,TCP
1734275126.633394,66,TCP
1734275126.633494,2962,DATA
1734275126.633853,2962,DATA
1734275126.633885,66,TCP
1734275126.634449,2962,DATA
1734275126.635439,2962,DATA
1734275126.635752,2962,DATA
1734275126.635718,66,TCP
1734275126.636528,2962,DATA
1734275126.636495,66,TCP
1734275126.636589,66,TCP
1734275126.63713,2962,DATA
1734275126.637603,2962,DATA
1734275126.638343,1512,DATA
1734275126.638619,2962,DATA
1734275126.639337,2962,DATA
1734275126.639331,66,TCP
1734275126.639332,66,TCP
1734275126.640448,1514,DATA
1734275126.640454,2962,DATA
1734275126.641124,2962,DATA
1734275126.642234,66,TCP
1734275126.642268,2962,DATA
1734275126.642235,66,TCP
1734275126.642434,66,TCP
1734275126.643335,2962,DATA
1734275126.643711,2962,DATA
1734275126.644183,66,TCP
1734275126.644265,2962,DATA
1734275126.644184,66,TCP
1734275126.64539,2962,DATA
1734275126.64617,2962,DATA
1734275126.646193,66,TCP
1734275126.647194,2962,DATA
1734275126.648182,2962,DATA
1734275126.64922,2962,DATA
1734275126.649226,66,TCP
1734275126.649226,66,TCP
1734275126.651369,2962,DATA
1734275126.651374,66,TCP
1734275126.652547,2962,DATA
1734275126.6525,66,TCP
1734275126.653543,2962,DATA
1734275126.653549,66,TCP
1734275126.654631,2962,DATA
1734275126.654689,66,TCP
1734275126.65469,66,TCP
1734275126.655216,1512,DATA
1734275126.65522,2962,DATA
1734275126.656402,2962,DATA
1734275126.657642,2962,DATA
1734275126.657645,66,TCP
1734275126.657646,66,TCP
1734275126.658356,2962,DATA
1734275126.660364,2962,DATA
1734275126.660425,66,TCP
1734275126.660526,66,TCP
1734275126.660773,2962,DATA
1734275126.662898,2962,DATA
1734275126.662894,66,TCP
1734275126.66372,1514,DATA
1734275126.663721,2962,DATA
1734275126.663723,66,TCP
1734275126.6648,2962,DATA
1734275126.664794,66,TCP
1734275126.665867,2962,DATA
1734275126.666715,1512,DATA
1734275126.666899,2962,DATA
1734275126.666718,66,TCP
1734275126.666904,66,TCP
1734275126.667591,2962,DATA
1734275126.667632,66,TCP
1734275126.668082,2962,DATA
1734275126.667633,66,TCP
1734275126.668667,2962,DATA
