Timestamp,Length,Protocol,time,time_diff,throughput,delay,jitter
1734275347.379,60,STP,2024-12-15 15:09:07.378999949,2.000829936,29.987556123810414,2.000829936,-0.0009191019999996719
1734275349.416534,60,STP,2024-12-15 15:09:09.416533947,2.037533998,29.44736139808942,2.037533998,0.03670406199999965
1734275351.423224,60,STP,2024-12-15 15:09:11.423223972,2.006690025,29.89998417917087,2.006690025,-0.030843972999999636
1734275353.416046,60,STP,2024-12-15 15:09:13.416045904,1.992821932,30.108058846875437,1.992821932,-0.013868093000000137
1734275355.417073,60,STP,2024-12-15 15:09:15.417073011,2.001027107,29.98460130305471,2.001027107,0.008205175000000065
1734275357.416202,60,STP,2024-12-15 15:09:17.416202068,1.999129057,30.013069836541323,1.999129057,-0.0018980500000000955
1734275359.423598,60,STP,2024-12-15 15:09:19.423598051,2.007395983,29.889468997706967,2.007395983,0.008266925999999897
1734275361.425165,60,STP,2024-12-15 15:09:21.425164938,2.001566887,29.976515094096875,2.001566887,-0.0058290959999998115
1734275363.426911,60,STP,2024-12-15 15:09:23.426911116,2.001746178,29.973830178583214,2.001746178,0.0001792909999998038
1734275365.443136,60,STP,2024-12-15 15:09:25.443135977,2.016224861,29.758585543004074,2.016224861,0.014478683000000103
1734275367.443145,60,STP,2024-12-15 15:09:27.443145037,2.00000906,29.999864100615625,2.00000906,-0.016215800999999974
1734275369.448097,60,STP,2024-12-15 15:09:29.448096991,2.004951954,29.92590414962133,2.004951954,0.004942894000000031
1734275371.446173,60,STP,2024-12-15 15:09:31.446172953,1.998075962,30.02888836115231,1.998075962,-0.0068759920000001085
1734275373.448816,60,STP,2024-12-15 15:09:33.448816061,2.002643108,29.960405705997616,2.002643108,0.004567146000000077
1734275375.45304,60,STP,2024-12-15 15:09:35.453039885,2.004223824,29.93677616317967,2.004223824,0.001580715999999871
1734275377.454,60,STP,2024-12-15 15:09:37.453999996,2.000960111,29.985605245281175,2.000960111,-0.003263712999999946
1734275379.456703,60,STP,2024-12-15 15:09:39.456702948,2.002702952,29.95951044066769,2.002702952,0.001742840999999995
1734275381.464441,60,STP,2024-12-15 15:09:41.464441061,2.007738113,29.88437566209613,2.007738113,0.005035160999999899
1734275383.460692,60,STP,2024-12-15 15:09:43.460691929,1.996250868,30.05634259791841,1.996250868,-0.011487244999999868
1734275385.462263,60,STP,2024-12-15 15:09:45.462263107,2.001571178,29.97645082996894,2.001571178,0.005320309999999884
1734275387.464374,60,STP,2024-12-15 15:09:47.464374065,2.002110958,29.96836901583953,2.002110958,0.0005397799999999897
1734275389.473756,60,STP,2024-12-15 15:09:49.473756075,2.00938201,29.859926933455526,2.00938201,0.007271052000000111
1734275391.476207,60,STP,2024-12-15 15:09:51.476207018,2.002450943,29.963280853267825,2.002450943,-0.006931067000000013
1734275393.483893,60,STP,2024-12-15 15:09:53.483892918,2.0076859,29.885152851847995,2.0076859,0.0052349569999998735
1734275395.48379,60,STP,2024-12-15 15:09:55.483789921,1.999897003,30.001545034566963,1.999897003,-0.007788896999999739
1734275397.484082,60,STP,2024-12-15 15:09:57.484081984,2.000292063,29.99561969466256,2.000292063,0.0003950599999997806
1734275399.486735,60,STP,2024-12-15 15:09:59.486735106,2.002653122,29.96025589298235,2.002653122,0.002361059000000054
1734275401.494011,60,STP,2024-12-15 15:10:01.494010925,2.007275819,29.89125830743642,2.007275819,0.0046226970000002865
1734275403.491619,60,STP,2024-12-15 15:10:03.491619110,1.997608185,30.03592018221531,1.997608185,-0.009667634000000147
1734275405.494896,60,STP,2024-12-15 15:10:05.494895935,2.003276825,29.950928025137017,2.003276825,0.0056686399999998915
1734275407.496176,60,STP,2024-12-15 15:10:07.496176004,2.001280069,29.980811246464278,2.001280069,-0.001996756000000044
1734275409.498445,60,STP,2024-12-15 15:10:09.498445034,2.00226903,29.96600311997035,2.00226903,0.0009889610000000104
1734275411.497553,60,STP,2024-12-15 15:10:11.497553110,1.999108076,30.013384829125165,1.999108076,-0.003160953999999938
1734275413.512399,60,STP,2024-12-15 15:10:13.512398958,2.014845848,29.778953094380842,2.014845848,0.01573777200000026
1734275415.50831,60,STP,2024-12-15 15:10:15.508310080,1.995911122,30.06145881880606,1.995911122,-0.018934726000000124
1734275417.514411,60,STP,2024-12-15 15:10:17.514410973,2.006100893,29.90876491275257,2.006100893,0.01018977100000007
1734275419.520689,60,STP,2024-12-15 15:10:19.520689011,2.006278038,29.906124108207976,2.006278038,0.00017714499999987865
1734275421.51994,60,STP,2024-12-15 15:10:21.519939899,1.999250888,30.011240890342926,1.999250888,-0.007027150000000093
1734275423.518053,60,STP,2024-12-15 15:10:23.518053055,1.998113156,30.028329386566533,1.998113156,-0.0011377319999998914
1734275425.522668,60,STP,2024-12-15 15:10:25.522667885,2.00461483,29.930936907216235,2.00461483,0.006501673999999902
1734275427.529455,60,STP,2024-12-15 15:10:27.529454946,2.006787061,29.89853839804083,2.006787061,0.002172230999999858
1734275429.532835,60,STP,2024-12-15 15:10:29.532835007,2.003380061,29.94938462652494,2.003380061,-0.003406999999999716
1734275431.534724,60,STP,2024-12-15 15:10:31.534723996,2.001888989,29.97169190184302,2.001888989,-0.0014910720000003153
1734275433.53669,60,STP,2024-12-15 15:10:33.536689997,2.001966001,29.970538945231567,2.001966001,7.701200000020947e-05
1734275435.542072,60,STP,2024-12-15 15:10:35.542072058,2.005382061,29.919485751298936,2.005382061,0.003416060000000165
1734275437.553545,60,STP,2024-12-15 15:10:37.553544998,2.01147294,29.828887481827124,2.01147294,0.006090878999999827
1734275439.547369,60,STP,2024-12-15 15:10:39.547369003,1.993824005,30.092926882982333,1.993824005,-0.017648934999999977
1734275441.550131,60,STP,2024-12-15 15:10:41.550131083,2.00276208,29.95862593923288,2.00276208,0.0089380750000001
1734275443.552825,60,STP,2024-12-15 15:10:43.552824974,2.002693891,29.959645989652646,2.002693891,-6.818900000027384e-05
1734275445.562401,60,STP,2024-12-15 15:10:45.562401056,2.009576082,29.857043252766974,2.009576082,0.006882191000000315
1734275447.570399,60,STP,2024-12-15 15:10:47.570399046,2.00799799,29.880507997918865,2.00799799,-0.001578092000000364
1734275449.57223,60,STP,2024-12-15 15:10:49.572230101,2.001831055,29.972559297717563,2.001831055,-0.0061669349999999845
1734275451.576295,60,STP,2024-12-15 15:10:51.576294899,2.004064798,29.93915169802808,2.004064798,0.0022337430000001213
1734275453.578095,60,STP,2024-12-15 15:10:53.578094959,2.00180006,29.97302337976751,2.00180006,-0.002264738000000044
1734275455.579087,60,STP,2024-12-15 15:10:55.579087019,2.00099206,29.98512647771326,2.00099206,-0.0008079999999996978
1734275457.583012,60,STP,2024-12-15 15:10:57.583012104,2.003925085,29.94123904586982,2.003925085,0.0029330249999999225
1734275459.586072,60,STP,2024-12-15 15:10:59.586071968,2.003059864,29.95417215348887,2.003059864,-0.0008652210000001936
1734275461.58562,60,STP,2024-12-15 15:11:01.585619926,1.999547958,30.006782162911243,1.999547958,-0.0035119059999999536
1734275463.587345,60,STP,2024-12-15 15:11:03.587344885,2.001724959,29.97414791189602,2.001724959,0.0021770010000001783
1734275465.593804,60,STP,2024-12-15 15:11:05.593803883,2.006458998,29.9034269126889,2.006458998,0.00473403899999969
1734275467.593176,60,STP,2024-12-15 15:11:07.593175888,1.999372005,30.009422883761946,1.999372005,-0.00708699299999993
1734275469.594171,60,STP,2024-12-15 15:11:09.594171047,2.000995159,29.9850800388668,2.000995159,0.0016231540000000155
1734275471.595944,60,STP,2024-12-15 15:11:11.595943928,2.001772881,29.97343033742498,2.001772881,0.0007777220000000362
1734275473.599269,60,STP,2024-12-15 15:11:13.599268913,2.003324985,29.95020800382021,2.003324985,0.001552103999999943
1734275475.602647,60,STP,2024-12-15 15:11:15.602647066,2.003378153,29.949413150059446,2.003378153,5.316799999999233e-05
1734275477.628338,60,STP,2024-12-15 15:11:17.628338099,2.025691033,29.619521942169744,2.025691033,0.022312880000000312
1734275479.633727,60,STP,2024-12-15 15:11:19.633727074,2.005388975,29.9193825975831,2.005388975,-0.0203020580000004
1734275481.638164,60,STP,2024-12-15 15:11:21.638164043,2.004436969,29.93359278836969,2.004436969,-0.0009520059999998942
1734275483.638666,60,STP,2024-12-15 15:11:23.638665915,2.000501872,29.992473808592365,2.000501872,-0.003935096999999832
1734275485.64296,60,STP,2024-12-15 15:11:25.642960072,2.004294157,29.935725647081256,2.004294157,0.00379228499999984
1734275487.64062,60,STP,2024-12-15 15:11:27.640619993,1.997659921,30.035142302882495,1.997659921,-0.0066342360000000156
1734275489.64694,60,STP,2024-12-15 15:11:29.646939993,2.00632,29.90549862434706,2.00632,0.00866007900000021
1734275491.644004,60,STP,2024-12-15 15:11:31.644004107,1.997064114,30.044103030735247,1.997064114,-0.009255886000000046
1734275493.646397,60,STP,2024-12-15 15:11:33.646397114,2.002393007,29.96414779229201,2.002393007,0.005328892999999724
1734275495.647896,60,STP,2024-12-15 15:11:35.647896051,2.001498937,29.97753278347107,2.001498937,-0.000894069999999747
1734275497.650241,60,STP,2024-12-15 15:11:37.650240898,2.002344847,29.964868484014936,2.002344847,0.0008459099999997832
1734275499.656203,60,STP,2024-12-15 15:11:39.656203032,2.005962134,29.9108338004151,2.005962134,0.003617286999999969
1734275501.66415,60,STP,2024-12-15 15:11:41.664150000,2.007946968,29.881267262632203,2.007946968,0.0019848340000003795
1734275503.664372,60,STP,2024-12-15 15:11:43.664371967,2.000221967,29.996670864479114,2.000221967,-0.007725001000000287
1734275505.665273,60,STP,2024-12-15 15:11:45.665272951,2.000900984,29.986491325549775,2.000900984,0.0006790169999999485
1734275507.67163,60,STP,2024-12-15 15:11:47.671629906,2.006356955,29.904947796290813,2.006356955,0.0054559710000003925
1734275509.672742,60,STP,2024-12-15 15:11:49.672741890,2.001111984,29.98332950865982,2.001111984,-0.005244971000000209
1734275511.674935,60,STP,2024-12-15 15:11:51.674935102,2.002193212,29.96713785682338,2.002193212,0.0010812279999998786
1734275513.674367,60,STP,2024-12-15 15:11:53.674366951,1.999431849,30.008524686654624,1.999431849,-0.00276136299999985
1734275515.676129,60,STP,2024-12-15 15:11:55.676129103,2.001762152,29.973590988346352,2.001762152,0.0023303029999999225
1734275517.678053,60,STP,2024-12-15 15:11:57.678052902,2.001923799,29.971170745845157,2.001923799,0.00016164700000009802
1734275519.68341,60,STP,2024-12-15 15:11:59.683409929,2.005357027,29.919859253072545,2.005357027,0.0034332280000000104
1734275521.693671,60,STP,2024-12-15 15:12:01.693670988,2.010261059,29.8468697542432,2.010261059,0.004904031999999781
1734275523.690453,60,STP,2024-12-15 15:12:03.690453053,1.996782065,30.04834681345157,1.996782065,-0.013478993999999744
1734275525.694183,60,STP,2024-12-15 15:12:05.694183111,2.003730058,29.94415328574165,2.003730058,0.006947992999999819
1734275527.695452,60,STP,2024-12-15 15:12:07.695451975,2.001268864,29.980979107462893,2.001268864,-0.002461193999999889
1734275529.699885,60,STP,2024-12-15 15:12:09.699884892,2.004432917,29.93365329970781,2.004432917,0.003164052999999889
1734275531.700599,60,STP,2024-12-15 15:12:11.700598955,2.000714063,29.989292877779903,2.000714063,-0.003718853999999716
1734275533.702266,60,STP,2024-12-15 15:12:13.702265978,2.001667023,29.97501547988484,2.001667023,0.0009529599999997806
1734275535.705047,60,STP,2024-12-15 15:12:15.705046892,2.002780914,29.95834421058398,2.002780914,0.0011138910000001445
1734275537.707305,60,STP,2024-12-15 15:12:17.707304955,2.002258063,29.966167253236826,2.002258063,-0.0005228509999999353
1734275539.709672,60,STP,2024-12-15 15:12:19.709671974,2.002367019,29.964536686168824,2.002367019,0.00010895599999960481
1734275541.711685,60,STP,2024-12-15 15:12:21.711684942,2.002012968,29.969835839744672,2.002012968,-0.00035405099999996636
1734275543.71719,60,STP,2024-12-15 15:12:23.717190027,2.005505085,29.91765039578546,2.005505085,0.0034921169999999613
1734275545.714046,60,STP,2024-12-15 15:12:25.714046001,1.996855974,30.04723464347359,1.996855974,-0.008649110999999765
1734275547.715229,60,STP,2024-12-15 15:12:27.715229034,2.001183033,29.982264995547766,2.001183033,0.004327058999999744
1734275549.718961,60,STP,2024-12-15 15:12:29.718961000,2.003731966,29.94412477222515,2.003731966,0.002548933000000364
1734275551.724272,60,STP,2024-12-15 15:12:31.724272013,2.005311013,29.920545796154762,2.005311013,0.001579046999999889
1734275553.724387,60,STP,2024-12-15 15:12:33.724386930,2.000114917,29.998276344038686,2.000114917,-0.00519609600000015
1734275555.727197,60,STP,2024-12-15 15:12:35.727196932,2.002810002,29.95790910774571,2.002810002,0.0026950850000000415
1734275557.73711,60,STP,2024-12-15 15:12:37.737109900,2.009912968,29.852038847087034,2.009912968,0.007102966000000155
1734275559.732617,60,STP,2024-12-15 15:12:39.732616901,1.995507001,30.067546728692232,1.995507001,-0.014405967000000075
1734275561.735594,60,STP,2024-12-15 15:12:41.735594034,2.002977133,29.955409381101507,2.002977133,0.007470131999999907
1734275563.736674,60,STP,2024-12-15 15:12:43.736674070,2.001080036,29.98380820386137,2.001080036,-0.0018970970000000698
1734275565.737631,60,STP,2024-12-15 15:12:45.737631083,2.000957013,29.985651670768803,2.000957013,-0.00012302299999999988
1734275567.742231,60,STP,2024-12-15 15:12:47.742230892,2.004599809,29.931161187694194,2.004599809,0.0036427960000002813
1734275569.742909,60,STP,2024-12-15 15:12:49.742908955,2.000678063,29.98983250210206,2.000678063,-0.003921746000000059
1734275571.745545,60,STP,2024-12-15 15:12:51.745544910,2.002635955,29.96051271834875,2.002635955,0.001957892000000072
1734275573.747182,60,STP,2024-12-15 15:12:53.747181892,2.001636982,29.975465351389076,2.001636982,-0.0009989730000001806
1734275575.750686,60,STP,2024-12-15 15:12:55.750685930,2.003504038,29.947531356061084,2.003504038,0.0018670560000000336
1734275577.753203,60,STP,2024-12-15 15:12:57.753202915,2.002516985,29.96229267938019,2.002516985,-0.0009870529999997935
1734275579.759431,60,STP,2024-12-15 15:12:59.759430885,2.00622797,29.906870454009272,2.00622797,0.003710984999999667
1734275581.761095,60,STP,2024-12-15 15:13:01.761095047,2.001664162,29.97505832349513,2.001664162,-0.0045638079999998915
1734275583.76337,60,STP,2024-12-15 15:13:03.763370037,2.00227499,29.96591392274245,2.00227499,0.0006108280000001187
1734275585.769753,60,STP,2024-12-15 15:13:05.769752979,2.006382942,29.90456046251613,2.006382942,0.004107952000000026
1734275587.770978,60,STP,2024-12-15 15:13:07.770977974,2.001224995,29.981636322706436,2.001224995,-0.005157947000000274
1734275589.773814,60,STP,2024-12-15 15:13:09.773813963,2.002835989,29.957520400837975,2.002835989,0.0016109939999999767
1734275591.772266,60,STP,2024-12-15 15:13:11.772265911,1.998451948,30.023238767410184,1.998451948,-0.004384040999999783
1734275593.778295,60,STP,2024-12-15 15:13:13.778295040,2.006029129,29.90983487358922,2.006029129,0.007577180999999822
1734275595.779957,60,STP,2024-12-15 15:13:15.779957056,2.001662016,29.975090460026994,2.001662016,-0.0043671129999998115
1734275597.781563,60,STP,2024-12-15 15:13:17.781563044,2.001605988,29.975929508460283,2.001605988,-5.6027999999930245e-05
1734275599.785871,60,STP,2024-12-15 15:13:19.785871029,2.004307985,29.935519116339798,2.004307985,0.002701996999999956
1734275601.787358,60,STP,2024-12-15 15:13:21.787358046,2.001487017,29.977711316825392,2.001487017,-0.0028209679999999793
1734275603.788368,60,STP,2024-12-15 15:13:23.788367987,2.001009941,29.984858530995176,2.001009941,-0.00047707600000013173
1734275605.790645,60,STP,2024-12-15 15:13:25.790644884,2.002276897,29.96588538273485,2.002276897,0.0012669560000002633
1734275607.828501,60,STP,2024-12-15 15:13:27.828500986,2.037856102,29.442706941434473,2.037856102,0.03557920499999989
1734275609.830073,60,STP,2024-12-15 15:13:29.830073118,2.001572132,29.976436542432833,2.001572132,-0.03628396999999994
1734275611.830926,60,STP,2024-12-15 15:13:31.830925941,2.000852823,29.987213107478023,2.000852823,-0.0007193090000003899
1734275613.836243,60,STP,2024-12-15 15:13:33.836242914,2.005316973,29.920456869339034,2.005316973,0.00446415
1734275615.838375,60,STP,2024-12-15 15:13:35.838375092,2.002132178,29.968051390061618,2.002132178,-0.003184794999999685
1734275617.847816,60,STP,2024-12-15 15:13:37.847815990,2.009440898,29.85905186846655,2.009440898,0.007308719999999713
1734275619.846783,60,STP,2024-12-15 15:13:39.846782923,1.998966933,30.015504013342277,1.998966933,-0.010473964999999863
1734275621.848541,60,STP,2024-12-15 15:13:41.848541021,2.001758098,29.973651691454283,2.001758098,0.0027911649999998733
1734275623.858631,60,STP,2024-12-15 15:13:43.858630896,2.010089875,29.84941158414621,2.010089875,0.008331776999999985
1734275625.852407,60,STP,2024-12-15 15:13:45.852406979,1.993776083,30.093650190506374,1.993776083,-0.016313791999999827
1734275627.869122,60,STP,2024-12-15 15:13:47.869122028,2.016715049,29.751352343877908,2.016715049,0.022938966000000116
1734275629.871898,60,STP,2024-12-15 15:13:49.871897936,2.002775908,29.958419092387047,2.002775908,-0.013939141000000266
1734275631.883505,60,STP,2024-12-15 15:13:51.883505106,2.01160717,29.82689706758204,2.01160717,0.008831262000000173
1734275633.883616,60,STP,2024-12-15 15:13:53.883615971,2.000110865,29.998337117177755,2.000110865,-0.011496305000000095
1734275635.883952,60,STP,2024-12-15 15:13:55.883951902,2.000335931,29.99496188123014,2.000335931,0.0002250660000000515
1734275637.887125,60,STP,2024-12-15 15:13:57.887125015,2.003173113,29.952478700227044,2.003173113,0.002837181999999938
1734275639.902448,60,STP,2024-12-15 15:13:59.902447939,2.015322924,29.771903691202198,2.015322924,0.01214981100000001
1734275641.900029,60,STP,2024-12-15 15:14:01.900028944,1.997581005,30.036328864670995,1.997581005,-0.017741918999999884
1734275643.898935,60,STP,2024-12-15 15:14:03.898935080,1.998906136,30.016416938949252,1.998906136,0.0013251309999999794
1734275645.901933,60,STP,2024-12-15 15:14:05.901932955,2.002997875,29.95509917852509,2.002997875,0.00409173900000015
1734275647.903059,60,STP,2024-12-15 15:14:07.903059006,2.001126051,29.98311873958009,2.001126051,-0.0018718240000001884
1734275649.911613,60,STP,2024-12-15 15:14:09.911612988,2.008553982,29.87223671243106,2.008553982,0.007427931000000054
1734275651.910277,60,STP,2024-12-15 15:14:11.910276890,1.998663902,30.020054867634265,1.998663902,-0.009890079999999912
1734275653.911978,60,STP,2024-12-15 15:14:13.911978006,2.001701116,29.97450494502297,2.001701116,0.0030372139999998993
1734275655.914431,60,STP,2024-12-15 15:14:15.914431095,2.002453089,29.963248742053306,2.002453089,0.0007519729999998503
1734275657.924718,60,STP,2024-12-15 15:14:17.924717903,2.010286808,29.846487457027575,2.010286808,0.007833719000000183
1734275659.940317,60,STP,2024-12-15 15:14:19.940316916,2.015599013,29.767825650349234,2.015599013,0.00531220500000007
1734275661.935775,60,STP,2024-12-15 15:14:21.935775042,1.995458126,30.068283176792658,1.995458126,-0.020140887000000163
1734275663.935403,60,STP,2024-12-15 15:14:23.935403109,1.999628067,30.00558003269915,1.999628067,0.00416994100000001
1734275665.941189,60,STP,2024-12-15 15:14:25.941189051,2.005785942,29.913461224168852,2.005785942,0.006157875000000201
1734275667.941405,60,STP,2024-12-15 15:14:27.941405058,2.000216007,29.996760244904888,2.000216007,-0.005569935000000026
1734275669.947594,60,STP,2024-12-15 15:14:29.947593927,2.006188869,29.907453344563447,2.006188869,0.00597286199999969
1734275671.94676,60,STP,2024-12-15 15:14:31.946759939,1.999166012,30.012515038696044,1.999166012,-0.007022856999999716
1734275673.952038,60,STP,2024-12-15 15:14:33.952038050,2.005278111,29.92103672346923,2.005278111,0.006112098999999871
1734275675.960409,60,STP,2024-12-15 15:14:35.960408926,2.008370876,29.87496020630405,2.008370876,0.0030927649999998863
1734275677.966196,60,STP,2024-12-15 15:14:37.966196060,2.005787134,29.913443447184857,2.005787134,-0.002583741999999667
1734275679.968681,60,STP,2024-12-15 15:14:39.968681097,2.002485037,29.96277070309015,2.002485037,-0.0033020970000001704
1734275681.964105,60,STP,2024-12-15 15:14:41.964104891,1.995423794,30.06880051265942,1.995423794,-0.007061243000000106
1734275683.97452,60,STP,2024-12-15 15:14:43.974519968,2.010415077,29.844583184052592,2.010415077,0.0149912830000003
1734275685.972882,60,STP,2024-12-15 15:14:45.972882032,1.998362064,30.024589177749725,1.998362064,-0.012053013000000279
1734275687.977002,60,STP,2024-12-15 15:14:47.977001905,2.004119873,29.93832894346036,2.004119873,0.005757809000000114
1734275689.980958,60,STP,2024-12-15 15:14:49.980957985,2.00395608,29.94077594754472,2.00395608,-0.00016379300000002317
1734275691.981383,60,STP,2024-12-15 15:14:51.981383085,2.0004251,29.99362485503706,2.0004251,-0.0035309799999998503
1734275693.98193,60,STP,2024-12-15 15:14:53.981930017,2.000546932,29.991798262896236,2.000546932,0.0001218320000000439
1734275695.98908,60,STP,2024-12-15 15:14:55.989079952,2.007149935,29.89313302097683,2.007149935,0.006603002999999941
1734275697.989197,60,STP,2024-12-15 15:14:57.989197016,2.000117064,29.998244142773835,2.000117064,-0.007032871000000274
1734275699.997172,60,STP,2024-12-15 15:14:59.997172117,2.007975101,29.88084860719595,2.007975101,0.007858037000000095
1734275702.007892,60,STP,2024-12-15 15:15:02.007891893,2.010719776,29.840060617178708,2.010719776,0.0027446750000001963
1734275703.999309,60,STP,2024-12-15 15:15:03.999309063,1.99141717,30.12929731845186,1.99141717,-0.01930260600000011
1734275706.00257,60,STP,2024-12-15 15:15:06.002569914,2.003260851,29.9511668538068,2.003260851,0.011843680999999773
1734275708.010626,60,STP,2024-12-15 15:15:08.010626078,2.008056164,29.879642350481586,2.008056164,0.004795313000000245
1734275710.012275,60,STP,2024-12-15 15:15:10.012274981,2.001648903,29.975286829810234,2.001648903,-0.0064072610000001085
1734275712.030165,60,STP,2024-12-15 15:15:12.030164957,2.017889976,29.734029463259496,2.017889976,0.016241073000000217
1734275714.041768,60,STP,2024-12-15 15:15:14.041768074,2.011603117,29.826957163141046,2.011603117,-0.0062868590000002555
1734275716.041073,60,STP,2024-12-15 15:15:16.041073084,1.99930501,30.010428473842516,1.99930501,-0.012298106999999892
1734275718.040233,60,STP,2024-12-15 15:15:18.040232897,1.999159813,30.012608101581524,1.999159813,-0.00014519700000015234
1734275720.04878,60,STP,2024-12-15 15:15:20.048779964,2.008547067,29.872339556183277,2.008547067,0.009387253999999956
1734275722.048045,60,STP,2024-12-15 15:15:22.048044920,1.999264956,30.011029713662424,1.999264956,-0.00928211099999987
1734275724.048939,60,STP,2024-12-15 15:15:24.048938990,2.00089407,29.986594942529862,2.00089407,0.0016291140000002091
1734275726.055447,60,STP,2024-12-15 15:15:26.055447102,2.006508112,29.902694956062053,2.006508112,0.00561404199999993
1734275728.058556,60,STP,2024-12-15 15:15:28.058556080,2.003108978,29.953437710566735,2.003108978,-0.003399133999999915
1734275730.059833,60,STP,2024-12-15 15:15:30.059833050,2.00127697,29.980857672089233,2.00127697,-0.0018320080000000516
1734275732.059416,60,STP,2024-12-15 15:15:32.059416056,1.999583006,30.006256214401937,1.999583006,-0.0016939640000002143
1734275734.065973,60,STP,2024-12-15 15:15:34.065973042,2.006556986,29.901966611777056,2.006556986,0.006973980000000157
1734275736.062835,60,STP,2024-12-15 15:15:36.062834978,1.996861936,30.0471449319068,1.996861936,-0.00969505000000015
1734275738.069976,60,STP,2024-12-15 15:15:38.069976091,2.007141113,29.89326441045304,2.007141113,0.010279176999999917
1734275740.086206,60,STP,2024-12-15 15:15:40.086205959,2.016229868,29.75851164208624,2.016229868,0.00908875500000006
1734275742.08908,60,STP,2024-12-15 15:15:42.089080095,2.002874136,29.95694982602741,2.002874136,-0.013355731999999954
1734275744.090265,60,STP,2024-12-15 15:15:44.090265036,2.001184941,29.982236409403402,2.001184941,-0.0016891949999999767
1734275746.09124,60,STP,2024-12-15 15:15:46.091239929,2.000974893,29.985383729649826,2.000974893,-0.00021004800000001822
1734275748.092567,60,STP,2024-12-15 15:15:48.092566967,2.001327038,29.980107628966138,2.001327038,0.0003521449999999149
1734275750.098384,60,STP,2024-12-15 15:15:50.098383904,2.005816937,29.91299898471243,2.005816937,0.004489899000000186
1734275752.101621,60,STP,2024-12-15 15:15:52.101620913,2.003237009,29.951523324717094,2.003237009,-0.0025799280000002867
1734275754.105795,60,STP,2024-12-15 15:15:54.105794907,2.004173994,29.937520484561283,2.004173994,0.0009369850000000568
1734275756.106885,60,STP,2024-12-15 15:15:56.106884956,2.001090049,29.9836581716968,2.001090049,-0.003083944999999755
1734275758.110495,60,STP,2024-12-15 15:15:58.110495090,2.003610134,29.945945561882446,2.003610134,0.0025200850000000052
1734275760.114102,60,STP,2024-12-15 15:16:00.114101887,2.003606797,29.94599543674836,2.003606797,-3.3369999998811295e-06
1734275762.112315,60,STP,2024-12-15 15:16:02.112314939,1.998213052,30.02682819029049,1.998213052,-0.005393745000000116
1734275764.115237,60,STP,2024-12-15 15:16:04.115236998,2.002922059,29.956233059790772,2.002922059,0.004709006999999765
1734275766.127771,60,STP,2024-12-15 15:16:06.127770900,2.012533902,29.813162372258017,2.012533902,0.009611843000000064
1734275768.119816,60,STP,2024-12-15 15:16:08.119816065,1.992045165,30.119799015701535,1.992045165,-0.02048873699999998
1734275770.125454,60,STP,2024-12-15 15:16:10.125453949,2.005637884,29.915669462892932,2.005637884,0.01359271900000003
1734275772.128784,60,STP,2024-12-15 15:16:12.128783941,2.003329992,29.950133148108932,2.003329992,-0.0023078920000001446
1734275774.131543,60,STP,2024-12-15 15:16:14.131542921,2.00275898,29.958672311133515,2.00275898,-0.0005710119999999819
1734275776.135339,60,STP,2024-12-15 15:16:16.135339022,2.003796101,29.943166358122387,2.003796101,0.0010371209999999742
1734275778.139433,60,STP,2024-12-15 15:16:18.139432907,2.004093885,29.938717167434497,2.004093885,0.0002977840000002452
1734275780.139046,60,STP,2024-12-15 15:16:20.139045954,1.999613047,30.005805418211995,1.999613047,-0.004480838000000098
1734275782.138011,60,STP,2024-12-15 15:16:22.138010979,1.998965025,30.015532662958925,1.998965025,-0.0006480220000000259
1734275784.142146,60,STP,2024-12-15 15:16:24.142146111,2.004135132,29.93810100026728,2.004135132,0.00517010700000009
1734275786.142637,60,STP,2024-12-15 15:16:26.142637014,2.000490903,29.992638261949644,2.000490903,-0.0036442289999998323
1734275788.149872,60,STP,2024-12-15 15:16:28.149872065,2.007235051,29.891865414620046,2.007235051,0.006744147999999672
1734275790.148555,60,STP,2024-12-15 15:16:30.148555040,1.998682975,30.01976839273372,1.998682975,-0.008552075999999964
1734275792.155071,60,STP,2024-12-15 15:16:32.155071020,2.00651598,29.90257770087632,2.00651598,0.00783300500000017
1734275794.151715,60,STP,2024-12-15 15:16:34.151715040,1.99664402,30.05042431149044,1.99664402,-0.009871960000000124
1734275796.152623,60,STP,2024-12-15 15:16:36.152622938,2.000907898,29.986387709285758,2.000907898,0.004263877999999943
1734275798.164702,60,STP,2024-12-15 15:16:38.164701939,2.012079001,29.819902682837053,2.012079001,0.011171103000000127
1734275800.158516,60,STP,2024-12-15 15:16:40.158515930,1.993813991,30.093078025752504,1.993813991,-0.018265010000000137
1734275802.16053,60,STP,2024-12-15 15:16:42.160530090,2.00201416,29.9698179956929,2.00201416,0.00820016899999998
1734275804.162519,60,STP,2024-12-15 15:16:44.162518978,2.001988888,29.97019631809265,2.001988888,-2.5271999999798567e-05
1734275806.17313,60,STP,2024-12-15 15:16:46.173130035,2.010611057,29.84167414732366,2.010611057,0.008622169000000124
1734275808.183743,60,STP,2024-12-15 15:16:48.183743000,2.010612965,29.84164582863913,2.010612965,1.907999999772869e-06
1734275810.171604,60,STP,2024-12-15 15:16:50.171603918,1.987860918,30.18319815873557,1.987860918,-0.022752046999999997
1734275812.18377,60,STP,2024-12-15 15:16:52.183769941,2.012166023,29.81861303400013,2.012166023,0.024305104999999827
